"id","timestamp","value","day_num","username_id","ema_order","lof_value"
180,"1580711870387","88",1,"HASD0006",0,"-1"
181,"1580711871389","88",1,"HASD0006",0,"-1"
182,"1580711872391","88",1,"HASD0006",0,"-1"
183,"1580711873392","88",1,"HASD0006",0,"-1"
184,"1580711874394","88",1,"HASD0006",0,"-1"
185,"1580711875395","88",1,"HASD0006",0,"-1"
186,"1580711876396","88",1,"HASD0006",0,"-1"
187,"1580711877398","88",1,"HASD0006",0,"-1"
188,"1580711878399","88",1,"HASD0006",0,"-1"
189,"1580711879400","88",1,"HASD0006",0,"-1"
190,"1580711880403","89",1,"HASD0006",0,"-1"
191,"1580711881413","89",1,"HASD0006",0,"-1"
192,"1580711882404","89",1,"HASD0006",0,"-1"
193,"1580711883406","90",1,"HASD0006",0,"-1"
194,"1580711884407","90",1,"HASD0006",0,"-1"
195,"1580711885409","90",1,"HASD0006",0,"-1"
196,"1580711886410","90",1,"HASD0006",0,"-1"
197,"1580711887411","90",1,"HASD0006",0,"-1"
198,"1580711888411","89",1,"HASD0006",0,"-1"
199,"1580711889413","89",1,"HASD0006",0,"-1"
200,"1580711890414","88",1,"HASD0006",0,"-1"
201,"1580711891415","86",1,"HASD0006",0,"-1"
202,"1580711892418","86",1,"HASD0006",0,"-1"
203,"1580711893418","85",1,"HASD0006",0,"-1"
204,"1580711894419","84",1,"HASD0006",0,"-1"
205,"1580711895422","83",1,"HASD0006",0,"-1"
206,"1580711896422","82",1,"HASD0006",0,"-1"
207,"1580711897423","82",1,"HASD0006",0,"-1"
208,"1580711898426","82",1,"HASD0006",0,"-1"
209,"1580711899427","82",1,"HASD0006",0,"-1"
210,"1580711900429","82",1,"HASD0006",0,"-1"
211,"1580711901430","83",1,"HASD0006",0,"-1"
212,"1580711902433","83",1,"HASD0006",0,"-1"
213,"1580711903433","84",1,"HASD0006",0,"-1"
214,"1580711904435","85",1,"HASD0006",0,"-1"
215,"1580711905437","85",1,"HASD0006",0,"-1"
216,"1580711906437","86",1,"HASD0006",0,"-1"
217,"1580711907438","87",1,"HASD0006",0,"-1"
218,"1580711908439","88",1,"HASD0006",0,"-1"
219,"1580711909441","89",1,"HASD0006",0,"-1"
220,"1580711910443","90",1,"HASD0006",0,"-1"
221,"1580711911444","91",1,"HASD0006",0,"-1"
222,"1580711912445","92",1,"HASD0006",0,"-1"
223,"1580711913445","91",1,"HASD0006",0,"-1"
224,"1580711914446","90",1,"HASD0006",0,"-1"
225,"1580711915449","90",1,"HASD0006",0,"-1"
226,"1580711916450","90",1,"HASD0006",0,"-1"
227,"1580711917451","89",1,"HASD0006",0,"-1"
228,"1580711918452","88",1,"HASD0006",0,"-1"
229,"1580711919454","87",1,"HASD0006",0,"-1"
230,"1580711920456","87",1,"HASD0006",0,"-1"
231,"1580711921457","85",1,"HASD0006",0,"-1"
232,"1580711922459","86",1,"HASD0006",0,"-1"
233,"1580711923461","87",1,"HASD0006",0,"-1"
234,"1580711924462","86",1,"HASD0006",0,"-1"
235,"1580711925465","86",1,"HASD0006",0,"-1"
236,"1580711926465","86",1,"HASD0006",0,"-1"
237,"1580711927467","87",1,"HASD0006",0,"-1"
238,"1580711928468","88",1,"HASD0006",0,"-1"
239,"1580711929469","89",1,"HASD0006",0,"-1"
240,"1580711930471","90",1,"HASD0006",0,"-1"
241,"1580711931472","90",1,"HASD0006",0,"-1"
242,"1580711932473","92",1,"HASD0006",0,"-1"
243,"1580711933474","92",1,"HASD0006",0,"-1"
244,"1580711934477","93",1,"HASD0006",0,"-1"
245,"1580711935478","93",1,"HASD0006",0,"-1"
246,"1580711936479","94",1,"HASD0006",0,"-1"
247,"1580711937481","94",1,"HASD0006",0,"-1"
248,"1580711938482","93",1,"HASD0006",0,"-1"
249,"1580711939483","93",1,"HASD0006",0,"-1"
250,"1580711940486","93",1,"HASD0006",0,"-1"
251,"1580711941487","93",1,"HASD0006",0,"-1"
252,"1580711942488","93",1,"HASD0006",0,"-1"
253,"1580711943490","93",1,"HASD0006",0,"-1"
254,"1580711944491","92",1,"HASD0006",0,"-1"
255,"1580711945493","92",1,"HASD0006",0,"-1"
256,"1580711946494","92",1,"HASD0006",0,"-1"
257,"1580711947495","93",1,"HASD0006",0,"-1"
258,"1580711948496","94",1,"HASD0006",0,"-1"
259,"1580711949498","94",1,"HASD0006",0,"-1"
260,"1580711950499","94",1,"HASD0006",0,"-1"
261,"1580711951500","94",1,"HASD0006",0,"-1"
262,"1580711952502","94",1,"HASD0006",0,"-1"
263,"1580711953503","94",1,"HASD0006",0,"-1"
264,"1580711954504","94",1,"HASD0006",0,"-1"
265,"1580711955507","94",1,"HASD0006",0,"-1"
266,"1580711956507","93",1,"HASD0006",0,"-1"
267,"1580711957508","93",1,"HASD0006",0,"-1"
268,"1580711958510","93",1,"HASD0006",0,"-1"
269,"1580711959511","92",1,"HASD0006",0,"-1"
270,"1580711960513","92",1,"HASD0006",0,"-1"
271,"1580711961514","91",1,"HASD0006",0,"-1"
272,"1580711962515","90",1,"HASD0006",0,"-1"
273,"1580711963516","90",1,"HASD0006",0,"-1"
274,"1580711964518","89",1,"HASD0006",0,"-1"
275,"1580711965521","88",1,"HASD0006",0,"-1"
276,"1580711966520","87",1,"HASD0006",0,"-1"
277,"1580711967522","86",1,"HASD0006",0,"-1"
278,"1580711968523","88",1,"HASD0006",0,"-1"
279,"1580711969524","88",1,"HASD0006",0,"-1"
280,"1580711970527","89",1,"HASD0006",0,"-1"
281,"1580711971527","89",1,"HASD0006",0,"-1"
282,"1580711972528","88",1,"HASD0006",0,"-1"
283,"1580711973530","88",1,"HASD0006",0,"-1"
284,"1580711974531","87",1,"HASD0006",0,"-1"
285,"1580711975533","85",1,"HASD0006",0,"-1"
286,"1580711976534","84",1,"HASD0006",0,"-1"
287,"1580711977535","83",1,"HASD0006",0,"-1"
288,"1580711978536","82",1,"HASD0006",0,"-1"
289,"1580711979537","80",1,"HASD0006",0,"-1"
290,"1580711980539","80",1,"HASD0006",0,"-1"
291,"1580711981539","80",1,"HASD0006",0,"-1"
292,"1580711982542","81",1,"HASD0006",0,"-1"
293,"1580711983544","81",1,"HASD0006",0,"-1"
294,"1580711984545","81",1,"HASD0006",0,"-1"
295,"1580711985547","80",1,"HASD0006",0,"-1"
296,"1580711986548","80",1,"HASD0006",0,"-1"
297,"1580711987559","80",1,"HASD0006",0,"-1"
298,"1580711988551","80",1,"HASD0006",0,"-1"
299,"1580711989552","80",1,"HASD0006",0,"-1"
300,"1580711990553","80",1,"HASD0006",0,"-1"
301,"1580711991555","78",1,"HASD0006",0,"-1"
302,"1580711992556","79",1,"HASD0006",0,"-1"
